sample_id,P_2,Q_2,P_3,Q_3,P_4,Q_4,P_5,Q_5,P_6,Q_6,P_7,Q_7,P_8,Q_8,P_9,Q_9,P_10,Q_10,P_11,Q_11,P_12,Q_12,P_13,Q_13,P_14,Q_14,P_15,Q_15,P_16,Q_16,P_17,Q_17,P_18,Q_18,P_19,Q_19,P_20,Q_20,P_21,Q_21,P_22,Q_22,P_23,Q_23,P_24,Q_24,P_25,Q_25,P_26,Q_26,P_27,Q_27,P_28,Q_28,P_29,Q_29,P_30,Q_30,P_31,Q_31,P_32,Q_32,P_33,Q_33
582,87.91710770856213,52.75026462513728,83.38077702923928,37.058123124106345,105.81104765342522,70.5406984356168,63.98092794910772,31.990463974553847,57.5362774888929,19.178759162964305,180.55667712700273,90.27833856350136,205.5788768472131,102.78943842360655,54.10819011936045,18.036063373120154,49.73341319371955,16.577804397906522,46.92241835590494,31.281612237269957,55.06950482865354,32.12387781671456,70.67746730017079,41.228522591766286,119.17676811501872,79.4511787433458,76.97076899881483,12.828461499802465,62.30236474267086,20.767454914223627,53.82226077202483,17.940753590674948,92.67867533335166,41.19052237037852,97.12898469126654,43.16843764056291,87.60607660307399,38.93603404581066,101.53145094613316,45.125089309392514,100.34524051287212,44.59788467238761,89.13521654201871,49.519564745565965,382.31810510783293,182.05624052753944,331.0692000858604,157.65200004088587,55.88228949900762,23.284287291253168,67.15077232634914,27.979488469312134,64.79836437815663,21.599454792718884,107.38602839186515,71.59068559457677,173.81352895823565,86.90676447911783,146.13566027326186,68.19664146085557,185.91757915283256,88.53218054896786,72.43054294707952,48.28702863138634
583,92.80800063269311,55.684800379615865,96.67042731860633,42.964634363825034,136.05902854804333,90.70601903202888,61.15901969837055,30.57950984918526,64.22245961983492,21.40748653994498,149.08255568910874,74.54127784455437,183.9510454379489,91.97552271897445,64.93997155761681,21.64665718587228,47.34387109982536,15.781290366608456,49.74261238280496,33.161741588536636,77.56616771139659,45.24693116498134,54.399054103450894,31.73278156034635,100.42944379212153,66.95296252808102,61.38779341011381,10.231298901685628,66.74608454710936,22.24869484903646,66.4492732112964,22.149757737098806,74.10532021930007,32.93569787524447,82.97101113012033,36.876004946720144,73.71773283417107,32.76343681518714,111.06667347257294,49.36296598781019,106.62132153786747,47.387254016829985,75.50344942296253,41.94636079053475,379.5995226784094,180.7616774659092,459.4410133337158,218.78143492081696,74.97221975919926,31.23842489966635,62.51996232556342,26.049984302318084,70.72818703225558,23.576062344085198,106.30570890242596,70.87047260161731,189.52329511839486,94.76164755919743,162.26055325595914,75.72159151944764,250.0221046875094,119.05814508929015,62.315960676246966,41.54397378416464
584,127.9933385138669,76.79600310832014,99.41542279993004,44.184632355524464,145.6212202439837,97.08081349598912,72.68896755247877,36.34448377623937,49.58783952147826,16.52927984049276,199.52617296784746,99.76308648392373,221.3119554660669,110.65597773303345,65.38621752141887,21.795405840472963,72.92339279274098,24.307797597580336,54.42551745286399,36.283678301909326,60.573073382957816,35.33429280672539,57.483137949348965,33.531830470453556,131.3556971452867,87.57046476352447,65.81057188320857,10.968428647201423,59.612148899933274,19.870716299977765,46.42156113503681,15.473853711678942,107.4998940668459,47.777730696375954,99.5657996377411,44.251466505662705,77.3900911510886,34.395596067150485,74.77175788059796,33.23189239137687,85.30370968034124,37.91275985792944,74.48936209335666,41.38297894075371,421.21817546012755,200.58008355244164,408.8342954941377,194.6829978543512,61.371833541253054,25.57159730885543,57.440450686657286,23.933521119440528,62.17035073938918,20.723450246463067,68.33191864976402,45.55461243317601,227.6306881294995,113.81534406474975,182.6901130279452,85.2553860797078,255.82248533964665,121.82023111411742,64.00766560698463,42.671777071323085
585,110.78735337776705,66.47241202666022,101.09266534209223,44.93007348537432,125.44974636836098,83.63316424557398,53.79775605229381,26.898878026146896,78.10073499610763,26.033578332035884,174.7969275848106,87.3984637924053,228.7219985763642,114.3609992881821,76.47314370630005,25.491047902100025,71.67544481899574,23.891814939665256,52.62970242620709,35.08646828413806,59.152283366814494,34.50549863064178,62.380418994319704,36.38857774668649,120.42751799004017,80.28501199336011,69.73273927399765,11.622123212332935,64.71854207711084,21.572847359036952,69.50709977321146,23.169033257737162,75.58326358342427,33.592561592633004,84.53914947297429,37.572955321321906,111.16722541513307,49.40765574005914,103.05524354168112,45.80233046296939,85.87573941294372,38.16699529464165,100.81469613966645,56.00816452203693,432.26761692224096,205.8417223439242,435.75881963277965,207.5041998251331,48.52923318898526,20.22051382874385,61.1545368154085,25.481057006420198,65.94794040903162,21.982646803010546,107.80621910290188,71.87081273526792,201.7584947261731,100.87924736308655,156.8330115764287,73.18873873566677,176.41121085208698,84.00533850099377,66.29591776690773,44.19727851127182
586,93.7984484473318,56.279069068399075,89.46999234587105,39.764441042609356,126.08361951388625,84.05574634259082,70.87667930330348,35.438339651651724,59.41467886281907,19.80489295427303,166.63011641429935,83.31505820714968,227.6538702400496,113.8269351200248,54.57934527128419,18.19311509042807,70.77609008732477,23.592030029108265,33.09327904081407,22.06218602720938,47.867242978670376,27.922558404224382,76.97068607325203,44.89956687606367,118.95206357227104,79.30137571484735,63.49868801562997,10.583114669271657,56.66293146778484,18.88764382259495,57.32872797725346,19.109575992417824,68.41649906583504,30.407332918148906,68.73368578762151,30.54830479449845,95.02392915770824,42.23285740342588,62.501968082165746,27.778652480962553,80.56257014462903,35.80558673094624,71.27429321111471,39.5968295617304,438.74774355926354,208.92749693298256,323.96677747356694,154.26989403503183,67.8217308699051,28.259054529127113,57.19718005850448,23.832158357710192,73.94322018309465,24.64774006103156,134.78190664254979,89.85460442836651,249.20538969693118,124.60269484846559,142.1838116591411,66.35244544093256,233.665423448503,111.26924926119187,64.46783496728145,42.978556644854294
587,79.18293353560745,47.509760121364465,83.05946006091267,36.91531558262785,119.56118881929399,79.70745921286266,47.17966331709305,23.589831658546515,57.66399435947057,19.221331453156864,172.72680300527136,86.36340150263568,200.98202467377624,100.49101233688812,75.39607902832695,25.132026342775657,62.429311534286185,20.809770511428734,51.85077429279976,34.567182861866506,44.11047010996794,25.731107564147962,57.74975900871826,33.68735942175231,138.36199197929497,92.24132798619664,56.321395042755874,9.38689917379264,60.20330711591731,20.06776903863911,66.30713329347931,22.10237776449311,88.28622989040446,39.23832439573531,87.35808634064391,38.82581615139729,88.67413745126434,39.41072775611748,90.03099964635246,40.01377762060109,75.50041685343503,33.5557408237489,80.60602220483543,44.7811234471308,446.5835495260155,212.65883310762635,386.43593892383535,184.01711377325486,80.03157011944734,33.34648754976971,48.68734010358257,20.286391709826063,60.04037615165637,20.013458717218796,158.10332788525574,105.40221859017049,254.95588152845107,127.47794076422554,150.94670298933832,70.44179472835792,220.75946011097773,105.12355243379889,61.71245705341446,41.14163803560964
588,81.44044866931682,48.86426920159009,99.72032296331534,44.32014353925126,76.0590241834945,50.706016122329665,64.8007198754203,32.400359937710135,63.72886387195542,21.242954623985145,178.80925385096333,89.40462692548167,179.86197509854907,89.93098754927453,76.15923453490888,25.3864115116363,66.58798471130584,22.195994903768618,44.51592571473217,29.677283809821446,64.71892893291214,37.75270854419874,56.98268387438136,33.239898926722454,118.75508166635373,79.17005444423582,46.16307753854005,7.693846256423337,63.53658262737294,21.178860875790985,54.87677831706142,18.29225943902048,110.47994784100496,49.10219904044664,78.26861817359074,34.786052521595884,84.98997451654692,37.77332200735419,75.6263162748217,33.61169612214298,105.46669428564793,46.87408634917686,84.56130614463963,46.97850341368869,351.0385638730213,167.16122089191487,532.655447601121,253.64545123862897,59.64838875237302,24.85349531348875,49.34314087143633,20.559642029765133,49.91739182671725,16.639130608905756,123.4967104994839,82.33114033298926,167.19465890972174,83.59732945486087,172.46134642805296,80.48196166642477,188.99493971128203,89.9975903387057,53.21262590548532,35.47508393699021
589,82.35584467560358,49.41350680536215,96.2324937988081,42.76999724391471,140.93672458511514,93.95781639007676,64.6376952733665,32.31884763668324,60.82885171312964,20.27628390437655,183.309467765058,91.654733882529,235.4415430468919,117.72077152344595,59.11124729647117,19.703749098823728,56.42049912559175,18.80683304186392,37.98725738596351,25.324838257309004,59.69184150174095,34.82024087601555,66.29391089619537,38.67144802278063,145.8607044232927,97.24046961552847,73.28324703396925,12.213874505661535,62.41679051182665,20.805596837275555,65.90293597956182,21.96764532652061,106.9846581612212,47.548736960542755,84.42096177180069,37.52042745413364,102.80738568382905,45.69217141503513,100.3211241416187,44.58716628516386,83.5928048535185,37.152357712674885,109.05491170124986,60.586062056249936,362.5659606438752,172.65045744946434,396.02227974466416,188.58203797364953,70.82605791853723,29.510857466057168,52.81713815709456,22.00714089878939,60.81756892715758,20.2725229757192,108.40732913656282,72.27155275770855,185.22617004088866,92.61308502044433,150.83791398182723,70.39102652485275,167.85120035506887,79.92914302622324,52.41495760188861,34.943305067925735
590,79.13683829661352,47.48210297796811,69.62215655682613,30.94318069192272,113.76689553592,75.84459702394666,47.314226412099465,23.657113206049722,41.25507800446444,13.751692668154815,193.9472278886765,96.97361394433825,273.4336646101501,136.71683230507506,56.44476008975857,18.814920029919527,57.42389124336678,19.141297081122264,42.74234478009196,28.494896520061307,61.13359879008781,35.66126596088455,62.20853002441112,36.28830918090648,119.8177039698644,79.87846931324293,49.387341632762144,8.231223605460352,48.00841888237342,16.00280629412448,58.69977841920139,19.566592806400468,97.57602681236767,43.36712302771896,65.28530700148616,29.015692000660515,95.33971589885586,42.37320706615816,74.56349977030656,33.13933323124736,79.99751173719729,35.55444966097657,95.11952933414963,52.84418296341647,556.6136528405495,265.05412040026164,395.1517894375251,188.16751877977381,55.13245595626035,22.971856648441804,61.09480618020485,25.45616924175201,61.265618808754446,20.42187293625149,119.51224362161594,79.67482908107729,176.40317327697332,88.20158663848666,167.02416928775693,77.94461233428662,224.5868240532369,106.94610669201755,70.93823252502239,47.29215501668159
591,107.50379343987261,64.50227606392356,79.43451292904814,35.30422796846584,139.01898080698203,92.67932053798802,44.82616302449537,22.413081512247675,55.5301448829714,18.510048294323806,235.3826609687183,117.69133048435916,226.4489285475583,113.22446427377915,54.452414182666104,18.15080472755537,61.54871967120464,20.51623989040155,49.59999148491958,33.066660989946385,39.89893129317805,23.274376587687193,54.28796368972415,31.66797881900575,134.50741570341745,89.67161046894496,63.5495221788367,10.591587029806112,44.531411943337616,14.843803981112544,80.24287066287246,26.74762355429083,116.67141554537747,51.85396246461221,122.29927196374024,54.35523198388455,113.11447053497078,50.273098015542566,101.42728353703622,45.078792683127205,118.1131197142509,52.4947198730004,93.38036152953558,51.87797862751978,298.45164087294245,142.1198289871154,373.67385875245213,177.93993273926287,63.26877633919041,26.36199014132933,55.52722460738575,23.13634358641072,70.60166032888208,23.533886776294032,132.35161542095025,88.2344102806335,178.7729846062151,89.38649230310754,157.62301014501747,73.55740473434153,174.8885091986925,83.28024247556783,78.32004761033738,52.21336507355825
592,133.20908165311522,79.92544899186913,99.00816944536484,44.00363086460659,113.91861879272635,75.94574586181756,60.38923870824279,30.194619354121382,74.89717054691023,24.96572351563675,217.22072527287776,108.61036263643888,225.35967715838646,112.67983857919323,52.73281960276789,17.577606534255967,74.76857922632233,24.922859742107452,49.7203432491673,33.14689549944487,53.172999115149885,31.017582817170762,62.0212094557958,36.17903884921421,111.62149384178142,74.41432922785427,44.733898779099306,7.455649796516547,55.747463639652274,18.582487879884095,66.30705528766151,22.102351762553845,96.54286298261005,42.90793910338224,89.12376068455949,39.61056030424866,84.4814373319423,37.547305480863244,98.03888814477392,43.57283917545507,85.5695486282212,38.03091050143164,92.68874916281166,51.49374953489538,386.6813469390848,184.13397473289746,437.10849169220904,208.14690080581377,70.4927037838641,29.371959909943364,54.52656968662751,22.719404036094787,59.548274946502914,19.849424982167644,117.58554603709422,78.39036402472948,161.74738764684355,80.87369382342177,140.6449641808193,65.63431661771571,220.90874601056728,105.19464095741296,69.03584599382111,46.02389732921407
593,96.14277359265219,57.68566415559131,76.6672281923293,34.07432364103524,95.83559385229384,63.890395901529224,57.181554211847825,28.590777105923898,55.29788391413707,18.432627971379027,181.74967590450828,90.87483795225414,162.2847557669142,81.1423778834571,54.66958764623982,18.223195882079946,58.84089582508961,19.613631941696543,43.11743528876478,28.74495685917652,50.05464658321472,29.198543840208583,53.71167065452992,31.331807881809116,117.25791024688446,78.17194016458964,71.19689977656834,11.866149962761384,52.89323554898021,17.631078516326742,61.96054900974056,20.653516336580193,96.48475669938293,42.882114088614635,96.44140769158734,42.86284786292771,70.18689214298824,31.19417428577255,94.83288492338583,42.14794885483815,69.57096890970169,30.920430626534085,82.67838903972289,45.932438355401615,425.9960720724998,202.85527241547604,385.8286034166375,183.72790638887497,52.41249941533923,21.838541423058004,71.95108781872521,29.979619924468828,54.06526901605365,18.021756338684554,126.82988430544577,84.55325620363051,129.7981033370571,64.89905166852856,118.17944881888796,55.150409448814415,246.3671291105179,117.31768052881802,54.4035925394705,36.26906169298033
594,116.87003073808421,70.12201844285052,81.129279060901,36.05745736040044,119.48808361562119,79.65872241041413,50.423977612851175,25.211988806425577,56.30626061201693,18.76875353733898,177.71807910741435,88.85903955370718,242.29219526188734,121.14609763094367,74.87402505678084,24.958008352260286,82.41594635259595,27.47198211753199,44.276668990272825,29.517779326848547,68.9999875011043,40.2499927089775,45.521260478395035,26.5540686123971,108.30181575966724,72.20121050644482,73.8403726398158,12.306728773302625,51.920475556660726,17.30682518555358,45.86326545374396,15.287755151247993,100.6909230470491,44.75152135424404,71.34668485024662,31.70963771122072,82.79668450856113,36.79852644824939,84.50850804987648,37.559336911056214,111.62577422214568,49.611455209842525,89.70066833048237,49.83370462804577,446.3720129401973,212.55810140009388,412.83048096797046,196.58594331808112,77.34542452778399,32.22726021990999,68.80027500436486,28.666781251818684,61.22651545873563,20.408838486245216,115.66382111055368,77.10921407370245,202.89081055003325,101.44540527501663,156.56368046597524,73.06305088412182,201.04365133147587,95.73507206260753,63.891299153945354,42.59419943596357
595,109.53140326120179,65.71884195672106,91.4393174673499,40.63969665215551,144.1450761707608,96.09671744717386,60.74224314732085,30.37112157366041,56.94394536342893,18.98131512114298,210.37009123545602,105.18504561772801,144.50162890291207,72.25081445145604,63.307217909459474,21.10240596981983,50.83610725690715,16.945369085635722,44.44157291222604,29.627715274817362,51.78797225879477,30.209650484296944,74.40336149197458,43.4019608703185,83.81969011434012,55.87979340956008,66.56097576907233,11.09349596151205,64.31710746891538,21.4390358229718,53.89428037043575,17.964760123478587,60.98298263529739,27.10354783790995,61.03509086808523,27.12670705248232,81.469055597578,36.20846915447911,78.6182638819604,34.94145061420462,88.05339927627321,39.13484412278809,84.20637250368365,46.78131805760204,404.13945298786047,192.4473585656478,394.42893266507406,187.82330126908283,43.09592057870821,17.956633574461748,57.41719308590674,23.923830452461132,51.59332608827284,17.197775362757618,153.13365863874193,102.08910575916128,204.415179625644,102.207589812822,142.75356932792087,66.61833235302979,219.3792054855357,104.46628832644554,70.50310686876253,47.002071245841684
596,98.81838344930125,59.29103006958075,129.07248124057202,57.365547218032006,129.1869031332185,86.12460208881232,61.22208380829497,30.61104190414747,72.32043621090448,24.106812070301498,211.92285062621482,105.96142531310741,153.58515625127117,76.79257812563559,64.34429756752861,21.44809918917621,51.031041874421994,17.010347291474,45.04322354062136,30.028815693747575,53.304267901642454,31.094156275958095,56.76737498734148,33.1143020759492,138.20222554435927,92.13481702957284,88.78262364310889,14.79710394051814,64.58404482432181,21.52801494144061,56.9474755645591,18.982491854853038,100.07609084529422,44.47826259790854,101.71976377085994,45.20878389815997,84.61438475492504,37.60639322441113,106.54515235764325,47.35340104784144,96.20522214022861,42.75787650676827,96.86278776279647,53.81265986822027,368.6528664519847,175.5489840247546,384.824159129922,183.2495995856771,64.9219077258905,27.050794885787703,58.230537816826725,24.26272409034446,62.527150201411466,20.842383400470496,109.65247278726778,73.10164852484519,189.31119267189652,94.65559633594826,159.03919256198452,74.21828986225948,210.83807512899762,100.39908339476074,62.42935162620781,41.6195677508052
597,109.91501184161285,65.9490071049677,66.76114744041044,29.67162108462686,128.53745135856252,85.69163423904168,39.54617984909469,19.77308992454734,58.05446420000746,19.35148806666916,177.05444199255447,88.52722099627724,222.10294066383128,111.05147033191564,60.03590502330711,20.011968341102374,61.54838490591599,20.516128301972003,37.10493131681554,24.736620877877023,47.31766951990485,27.60197388661116,64.46311631785214,37.603484518747074,165.3274849036408,110.21832326909386,60.171852679512504,10.02864211325208,55.44351617877628,18.481172059592097,64.06306980318809,21.3543566010627,53.7456936695732,23.886974964254755,79.87410965665272,35.49960429184565,94.80482216949618,42.13547651977608,68.3617107165629,30.38298254069462,84.79877625783975,37.68834500348433,95.2134076014885,52.89633755638251,328.64494629084095,156.497593471829,382.7725933989078,182.2726635232894,68.77000588879037,28.654169120329307,62.822637191534746,26.176098829806136,64.0797195955483,21.35990653184944,100.07892531077029,66.71928354051352,206.8450246406267,103.42251232031334,162.08283336740828,75.63865557145725,203.24380695835382,96.78276521826369,64.74006645915539,43.160044306103586
598,73.06662780000826,43.83997668000496,62.11657511124353,27.60736671610823,128.77467133023208,85.84978088682138,65.51452022169805,32.75726011084901,58.11741644030521,19.37247214676841,162.0437635037268,81.0218817518634,188.49864494796017,94.24932247398009,67.85698608397809,22.618995361326036,66.58277393071438,22.1942579769048,40.20622357225916,26.804149048172775,55.203087374021194,32.20180096817903,62.76887267838071,36.61517572905541,110.78777409021757,73.85851606014504,60.64767330278661,10.107945550464429,61.193922662958286,20.3979742209861,64.6938678060574,21.56462260201914,72.83382127459554,32.37058723315357,82.10801330764163,36.492450358951835,94.84110608664542,42.15160270517574,99.33661786537348,44.14960794016599,107.38066555195292,47.724740245312404,87.44961606890847,48.583120038282495,462.9325667767683,220.44407941750865,463.27347261328697,220.6064155301366,67.42320713313376,28.093002972139058,51.76212727463619,21.567553031098406,62.25334213979564,20.751114046598552,92.64249130877667,61.76166087251778,218.44738693032605,109.22369346516302,159.7993128914885,74.57301268269468,169.54966127776794,80.73793394179424,52.19093807435676,34.79395871623784
599,93.86570662111004,56.31942397266602,109.20146184531391,48.53398304236174,110.83730726359457,73.8915381757297,58.79763580780382,29.398817903901897,47.81146019616588,15.937153398721964,180.8721048726096,90.4360524363048,244.91838409290634,122.45919204645317,59.23074166732202,19.743580555774013,54.05971048015145,18.019903493383822,38.7008443785824,25.800562919054933,38.54308387455682,22.483465593491477,68.91332635426542,40.199440373321494,116.83314002515871,77.88876001677247,78.03048694506276,13.005081157510453,51.38057174953345,17.126857249844488,54.59378924428202,18.197929748094012,101.11604278454784,44.94046345979904,106.89916394114822,47.5107395293992,93.04613588265158,41.35383817006737,92.99436960658937,41.33083093626194,78.83795620580271,35.039091647023426,104.13170424030767,57.850946800170945,517.9880830806577,246.66099194317027,521.1211372949144,248.15292252138775,49.90891845717568,20.79538269048986,45.39226424140455,18.913443433918555,60.57793063378374,20.192643544594585,77.87854351445142,51.91902900963428,287.5576110235123,143.77880551175616,174.93808510049195,81.63777304689629,200.34137847018212,95.4006564143724,79.95763093982056,53.3050872932137
600,89.76820636336674,53.86092381802005,89.27753025044989,39.67890233353328,135.4765839872441,90.31772265816274,63.03946615908097,31.519733079540472,67.67762216795496,22.559207389318328,205.27248361446772,102.63624180723386,191.00089916351632,95.50044958175816,54.50831337257449,18.16943779085817,62.68142434255383,20.893808114184615,35.384445482787996,23.589630321858664,67.06286479478487,39.120004463624504,56.495641784132204,32.95579104074378,124.1960869097332,82.79739127315545,46.18006612746542,7.6966776879109,57.00868824039974,19.00289608013325,66.05072471244694,22.01690823748232,76.15473115938238,33.84654718194772,95.25148064940947,42.33399139973754,77.76860900639421,34.56382622506409,81.33026780986012,36.14678569327116,98.9686427819791,43.98606345865738,93.25555019493642,51.80863899718691,451.7900623250991,215.1381249167138,474.16897795504207,225.79475140716283,53.01410796531493,22.089211652214544,54.49398401375931,22.705826672399706,58.07627951928626,19.358759839762094,120.0792523733284,80.05283491555227,139.07857495525988,69.53928747762994,145.72700156361833,68.00593406302193,215.85677989412662,102.78894280672694,59.1135920965276,39.409061397685065
601,104.20719412601986,62.52431647561191,99.37698127839717,44.167547234843184,147.5431319042285,98.36208793615232,62.78602848606308,31.393014243031526,71.60515221971873,23.868384073239586,237.38352642098573,118.69176321049287,206.5609486894285,103.28047434471425,79.97878325255691,26.659594417518978,66.47343788533558,22.1578126284452,41.71800370361287,27.812002469075246,61.677225923998364,35.978381788999044,47.37349832781713,27.634540691226658,106.03524467551956,70.69016311701304,48.38815583012909,8.064692638354844,57.68792039940913,19.229306799803048,62.322116440227724,20.77403881340925,108.0675257319087,48.03001143640387,89.27340012591362,39.677066722628275,92.64332760809778,41.174812270265676,67.40279895045865,29.956799533537176,85.13503503679487,37.837793349686606,99.3552251491009,55.19734730505607,504.61488798609275,240.29280380290123,371.0964606369154,176.71260030329302,58.52169417346787,24.384039238944936,49.66011883108491,20.691716179618705,65.04121582056285,21.680405273520957,124.95792161451855,83.3052810763457,244.17008080075487,122.08504040037744,179.44926893230155,83.74299216840744,239.48774003945547,114.04178097116925,62.84686692204769,41.897911281365126
602,95.90498795740285,57.54299277444171,76.65725830639404,34.06989258061957,121.04751220236241,80.69834146824161,57.11303702237536,28.556518511187665,61.523661430286694,20.507887143428903,201.14562974940094,100.57281487470047,201.6691285000446,100.8345642500223,63.52599553952103,21.175331846507014,45.09318660749623,15.031062202498747,42.520569446696356,28.34704629779757,72.93675526250124,42.54644056979238,52.73468603828037,30.76190018899688,150.07804289812546,100.0520285987503,59.94165703839654,9.990276173066086,61.08511906199115,20.361706353997057,65.40295849951751,21.800986166505844,84.54383730597027,37.57503880265345,86.49271779907652,38.44120791070067,91.7864386206663,40.79397272029613,86.09597999217193,38.264879996520854,72.25275389155519,32.11233506291342,92.97638192176144,51.65354551208971,373.9523006098604,178.07252409993347,425.32350942434596,202.53500448778374,60.89402092784611,25.37250871993587,45.49304079297254,18.955433663738553,70.51766994432974,23.505889981443254,161.1689660279683,107.44597735197887,236.67388423811815,118.33694211905907,161.6551510179053,75.43907047502252,186.3634718343392,88.74451039730435,62.07388847114219,41.38259231409479
603,90.63405104528672,54.38043062717203,104.63547121032252,46.504653871254455,157.77792222989578,105.18528148659718,58.672221479012215,29.336110739506093,75.47272956395571,25.15757652131858,216.12355471062725,108.06177735531362,189.41685749779126,94.70842874889563,59.08909608701803,19.69636536233935,76.25507514246414,25.418358380821385,55.21614979903077,36.810766532687175,54.29201266035487,31.670340718540338,58.68785866049286,34.23458421862083,124.17542190873569,82.78361460582379,49.924943579652286,8.320823929942042,56.879972851314,18.959990950438005,63.64496074587319,21.21498691529107,74.82537698949693,33.25572310644308,88.42520743949245,39.300092195329974,99.33368878181072,44.148306125249206,91.07264068301255,40.47672919245002,88.37717593824337,39.278744861441496,94.95663862051425,52.75368812250793,407.70775224504996,194.14654868811897,514.4347380321051,244.96892287243094,47.29818795589707,19.707578314957107,37.90320241936788,15.793001008069945,67.42441508072889,22.474805026909635,123.76689793309149,82.51126528872766,157.69829310786514,78.84914655393257,150.96458841312355,70.4501412594577,150.99643602727832,71.90306477489442,71.05345734245894,47.36897156163929
604,90.76574152260166,54.45944491356099,99.24256083322277,44.10780481476567,112.19558125251761,74.79705416834507,59.48345428062333,29.74172714031165,59.22702255696974,19.742340852323252,210.42263611104715,105.21131805552358,195.1591018751537,97.57955093757685,48.12326420409544,16.04108806803182,39.1737222942045,13.057907431401505,30.48915523251553,20.326103488343684,40.58859799922751,23.676682166216043,49.335358837794715,28.778959322046912,107.0778300858599,71.38522005723993,57.12525630867052,9.520876051445082,68.9285923273993,22.97619744246644,52.29266967500266,17.430889891667558,106.18133630067402,47.19170502252178,95.83765279361317,42.59451235271696,75.94465438455093,33.75317972646708,59.524801884936636,26.45546750441628,75.22406248288678,33.43291665906079,96.43991565719776,53.57773092066544,352.7307613722152,167.96702922486435,458.40243542240495,218.28687401066895,60.4410085866931,25.18375357778878,48.79531041245134,20.331379338521387,50.98326539588602,16.99442179862868,139.4951939842702,92.99679598951346,185.2517747643816,92.6258873821908,160.0341819678131,74.68261825164616,236.56296635587648,112.64903159803639,57.92173260245075,38.614488401633835
605,100.08929039147259,60.05357423488355,88.74845769542081,39.44375897574258,108.07439254796381,72.04959503197587,53.024074028902554,26.512037014451266,59.24423232419344,19.748077441397818,191.13671199250385,95.56835599625192,200.56422992933176,100.28211496466588,70.72152632604694,23.57384210868232,72.41672226828865,24.13890742276289,44.31735749921777,29.54490499947851,60.30948240718254,35.180531404189814,71.29823368388142,41.59063631559749,128.36608495189853,85.57738996793235,58.975127994485696,9.829187999080943,56.79125523233092,18.930418410776976,59.77526970248942,19.92508990082981,92.33262902292864,41.036724010190504,103.83546567812535,46.1490958569446,90.07083787348897,40.03148349932843,82.43943009852403,36.63974671045512,84.70454349310386,37.64646377471282,84.11898898876142,46.73277166042302,462.1984047844705,220.09447846879542,314.8143036281491,149.91157315626143,70.80803413440069,29.503347556000275,46.9525190360662,19.56354959836091,62.87492584823232,20.958308616077446,101.25122538141433,67.50081692094288,197.61336555269207,98.80668277634604,152.70818391037753,71.26381915817622,218.49243654159494,104.04401740075947,59.54130043159828,39.69420028773219
606,112.37011523847372,67.42206914308423,85.9345877929834,38.19315013021484,134.82099114248044,89.88066076165362,61.65643959519136,30.828219797595665,68.83528431797457,22.945094772658194,186.87744461913132,93.43872230956566,206.33148881344303,103.16574440672152,52.29727341429642,17.432424471432146,69.93925386850162,23.31308462283388,40.58722654539521,27.058151030263474,62.676517482914875,36.56130186503367,58.37876197378869,34.054277818043396,126.141539660286,84.09435977352399,71.55056191349118,11.925093652248524,71.4367722199149,23.812257406638306,61.05935182581806,20.353117275272695,91.750736106689,40.77810493630622,99.96622187661072,44.42943194516032,50.0226857280905,22.232304768040223,81.63519381067012,36.282308360297826,79.55821074014915,35.35920477339962,99.86046831815761,55.47803795453202,413.69889365141023,196.99947316733815,267.5420200777031,127.40096194176336,40.84572585106581,17.01905243794408,62.269494909066324,25.945622878777627,67.44792460661952,22.482641535539848,110.00846183860905,73.3389745590727,172.11973724478673,86.05986862239337,147.919918849144,69.02929546293392,182.80264084251334,87.048876591673,68.94431161184116,45.962874407894105
607,100.958632000262,60.575179200157194,68.25697475391763,30.33643322396339,115.22843028526454,76.81895352350969,51.02362947033327,25.511814735166624,66.33338783622884,22.11112927874295,212.6167881795852,106.3083940897926,205.99325907384664,102.99662953692332,70.05707971680106,23.35235990560036,50.97260396870523,16.990867989568414,34.49979974363617,22.999866495757445,69.38049391900648,40.47195478608711,59.8180567796794,34.89386645481298,128.50876048534434,85.67250699022955,53.18690106528146,8.86448351088024,64.99328164456539,21.664427214855134,63.327616682125644,21.109205560708553,91.99350660206828,40.886002934252566,93.0299506212596,41.34664472055982,73.4329827361961,32.636881216087154,92.94162514504745,41.30738895335442,89.70901845486965,39.87067486883095,104.04717188501839,57.80398438056579,469.9583003337222,223.78966682558195,446.1752437951084,212.4644018071944,68.67592133649822,28.614967223540916,61.12004759387472,25.466686497447792,51.52382507860428,17.174608359534766,138.06815683307275,92.04543788871516,185.65710110576583,92.82855055288292,156.62456934575255,73.09146569468457,266.8216941075665,127.05794957503163,56.230313634351106,37.48687575623407
